ID,monthly_income,immovables,has_tesla,employment_situation,credit_score
62460,>1000,>2,no,self-employed,600
62518,>1000,>2,no,self-employed,600
62553,>1000,>2,no,self-employed,600
62577,>1000,>2,no,self-employed,600
62637,>1000,>2,no,self-employed,600
62668,>1000,>2,no,self-employed,600
62819,>1000,>2,no,self-employed,600
62831,>1000,>2,no,self-employed,600
62882,>1000,>2,no,self-employed,600
62889,>1000,0,yes,self-employed,600
63089,>1000,0,yes,self-employed,600
63197,>1000,>2,no,self-employed,600
63218,>1000,>2,no,self-employed,600
63247,>1000,>2,no,self-employed,600
63325,>1000,0,yes,self-employed,600
63544,>1000,>2,no,self-employed,600
63843,>1000,>2,no,self-employed,600
63906,>1000,0,yes,self-employed,600
64144,>1000,>2,no,self-employed,600
64241,>1000,>2,no,self-employed,600
64304,>1000,>2,no,self-employed,600
64508,>1000,>2,no,self-employed,600
64616,>1000,0,yes,self-employed,600
64716,>1000,>2,no,self-employed,600
64791,>1000,>2,no,self-employed,600
65099,>1000,0,yes,self-employed,600
65100,>1000,>2,no,self-employed,600
65136,>1000,>2,no,self-employed,600
65168,>1000,0,yes,self-employed,600
65405,>1000,>2,no,self-employed,600
65419,>1000,>2,no,self-employed,600
65486,>1000,>2,no,self-employed,600
65507,>1000,>2,no,self-employed,600
65521,>1000,0,yes,self-employed,600
65630,>1000,>2,no,self-employed,600
65697,>1000,>2,no,self-employed,600
65820,>1000,0,yes,self-employed,600
65849,>1000,>2,no,self-employed,600
65891,>1000,0,yes,self-employed,600
66034,>1000,0,yes,self-employed,600
66230,>1000,>2,no,self-employed,600
66265,>1000,>2,no,self-employed,600
66651,>1000,>2,no,self-employed,600
66686,>1000,>2,no,self-employed,600
66729,>1000,>2,no,self-employed,600
66730,>1000,>2,no,self-employed,600
66734,>1000,>2,no,self-employed,600
66793,>1000,0,yes,self-employed,600
66838,>1000,>2,no,self-employed,600
66941,>1000,>2,no,self-employed,600
66976,>1000,>2,no,self-employed,600
67205,>1000,>2,no,self-employed,600
67645,>1000,>2,no,self-employed,600
67682,>1000,>2,no,self-employed,600
67750,>1000,0,yes,self-employed,600
67801,>1000,>2,no,self-employed,600
67885,>1000,>2,no,self-employed,600
67943,>1000,>2,no,self-employed,600
67978,>1000,>2,no,self-employed,600
68002,>1000,>2,no,self-employed,600
68066,>1000,>2,no,self-employed,600
68096,>1000,>2,no,self-employed,600
68237,>1000,>2,no,self-employed,600
68248,>1000,>2,no,self-employed,600
68298,>1000,>2,no,self-employed,600
68306,>1000,0,yes,self-employed,600
68491,>1000,0,yes,self-employed,600
68596,>1000,>2,no,self-employed,600
68617,>1000,>2,no,self-employed,600
68647,>1000,>2,no,self-employed,600
68730,>1000,0,yes,self-employed,600
68942,>1000,>2,no,self-employed,600
69199,>1000,>2,no,self-employed,600
69253,>1000,>2,no,self-employed,600
69315,>1000,0,yes,self-employed,600
69555,>1000,>2,no,self-employed,600
69649,>1000,>2,no,self-employed,600
69710,>1000,>2,no,self-employed,600
69903,>1000,>2,no,self-employed,600
70123,>1000,>2,no,self-employed,600
70197,>1000,>2,no,self-employed,600
70512,>1000,0,yes,self-employed,600
70549,>1000,>2,no,self-employed,600
70582,>1000,0,yes,self-employed,600
70814,>1000,>2,no,self-employed,600
70829,>1000,>2,no,self-employed,600
70892,>1000,>2,no,self-employed,600
70909,>1000,>2,no,self-employed,600
70922,>1000,0,yes,self-employed,600
71026,>1000,>2,no,self-employed,600
71095,>1000,>2,no,self-employed,600
71213,>1000,0,yes,self-employed,600
71242,>1000,>2,no,self-employed,600
71281,>1000,0,yes,self-employed,600
71632,>1000,>2,no,self-employed,600
71769,>1000,0,yes,self-employed,600
72003,>1000,0,yes,self-employed,600
72041,>1000,>2,no,self-employed,600
72077,>1000,>2,no,self-employed,600
72116,>1000,>2,no,self-employed,600
72117,>1000,>2,no,self-employed,600
72120,>1000,>2,no,self-employed,600
72222,>1000,>2,no,self-employed,600
72319,>1000,>2,no,self-employed,600
72346,>1000,>2,no,self-employed,600
72354,>1000,>2,no,self-employed,600
72581,>1000,>2,no,self-employed,600
73023,>1000,>2,no,self-employed,600
73060,>1000,>2,no,self-employed,600
73086,>1000,0,yes,self-employed,600
73131,>1000,0,yes,self-employed,600
73184,>1000,>2,no,self-employed,600
73271,>1000,>2,no,self-employed,600
73332,>1000,>2,no,self-employed,600
73369,>1000,>2,no,self-employed,600
73390,>1000,>2,no,self-employed,600
73456,>1000,>2,no,self-employed,600
73488,>1000,>2,no,self-employed,600
73632,>1000,>2,no,self-employed,600
73643,>1000,>2,no,self-employed,600
73690,>1000,>2,no,self-employed,600
73697,>1000,0,yes,self-employed,600
73890,>1000,0,yes,self-employed,600
73988,>1000,>2,no,self-employed,600
74010,>1000,>2,no,self-employed,600
74044,>1000,>2,no,self-employed,600
74126,>1000,0,yes,self-employed,600
74354,>1000,>2,no,self-employed,600
74658,>1000,>2,no,self-employed,600
74726,>1000,0,yes,self-employed,600
74967,>1000,>2,no,self-employed,600
75061,>1000,>2,no,self-employed,600
75120,>1000,>2,no,self-employed,600
75326,>1000,>2,no,self-employed,600
75433,>1000,0,yes,self-employed,600
75536,>1000,>2,no,self-employed,600
75926,>1000,0,yes,self-employed,600
75928,>1000,>2,no,self-employed,600
75964,>1000,>2,no,self-employed,600
75996,>1000,0,yes,self-employed,600
76235,>1000,>2,no,self-employed,600
76251,>1000,>2,no,self-employed,600
76316,>1000,>2,no,self-employed,600
76336,>1000,>2,no,self-employed,600
76349,>1000,0,yes,self-employed,600
76450,>1000,>2,no,self-employed,600
76515,>1000,>2,no,self-employed,600
76631,>1000,0,yes,self-employed,600
76661,>1000,>2,no,self-employed,600
76699,>1000,0,yes,self-employed,600
76855,>1000,0,yes,self-employed,600
77054,>1000,>2,no,self-employed,600
77084,>1000,>2,no,self-employed,600
77193,>1000,0,yes,self-employed,600
77432,>1000,0,yes,self-employed,600
77475,>1000,>2,no,self-employed,600
77512,>1000,>2,no,self-employed,600
77557,>1000,>2,no,self-employed,600
77560,>1000,>2,no,self-employed,600
77617,>1000,0,yes,self-employed,600
77661,>1000,>2,no,self-employed,600
77756,>1000,>2,no,self-employed,600
77784,>1000,>2,no,self-employed,600
77793,>1000,>2,no,self-employed,600
78021,>1000,>2,no,self-employed,600
78473,>1000,>2,no,self-employed,600
78506,>1000,>2,no,self-employed,600
78533,>1000,0,yes,self-employed,600
78576,>1000,0,yes,self-employed,600
78625,>1000,>2,no,self-employed,600
78804,>1000,>2,no,self-employed,600
78823,>1000,>2,no,self-employed,600
78883,>1000,>2,no,self-employed,600
78914,>1000,>2,no,self-employed,600
79056,>1000,>2,no,self-employed,600
79067,>1000,>2,no,self-employed,600
79117,>1000,>2,no,self-employed,600
79125,>1000,0,yes,self-employed,600
79308,>1000,0,yes,self-employed,600
79408,>1000,>2,no,self-employed,600
79429,>1000,>2,no,self-employed,600
79460,>1000,>2,no,self-employed,600
79544,>1000,0,yes,self-employed,600
79767,>1000,>2,no,self-employed,600
80023,>1000,>2,no,self-employed,600
80070,>1000,>2,no,self-employed,600
80132,>1000,0,yes,self-employed,600
80371,>1000,>2,no,self-employed,600
80467,>1000,>2,no,self-employed,600
80530,>1000,>2,no,self-employed,600
80729,>1000,>2,no,self-employed,600
80847,>1000,0,yes,self-employed,600
80946,>1000,>2,no,self-employed,600
81013,>1000,>2,no,self-employed,600
81331,>1000,0,yes,self-employed,600
81333,>1000,>2,no,self-employed,600
81370,>1000,>2,no,self-employed,600
81642,>1000,>2,no,self-employed,600
81655,>1000,>2,no,self-employed,600
81716,>1000,>2,no,self-employed,600
81737,>1000,>2,no,self-employed,600
81751,>1000,0,yes,self-employed,600
81857,>1000,>2,no,self-employed,600
81922,>1000,>2,no,self-employed,600
82037,>1000,0,yes,self-employed,600
82067,>1000,>2,no,self-employed,600
82109,>1000,0,yes,self-employed,600
82261,>1000,0,yes,self-employed,600
82450,>1000,>2,no,self-employed,600
82485,>1000,>2,no,self-employed,600
82595,>1000,0,yes,self-employed,600
82829,>1000,0,yes,self-employed,600
82873,>1000,>2,no,self-employed,600
82908,>1000,>2,no,self-employed,600
82947,>1000,>2,no,self-employed,600
82951,>1000,>2,no,self-employed,600
83003,>1000,0,yes,self-employed,600
83047,>1000,>2,no,self-employed,600
83146,>1000,>2,no,self-employed,600
83182,>1000,>2,no,self-employed,600
83407,>1000,>2,no,self-employed,600
83870,>1000,>2,no,self-employed,600
83908,>1000,>2,no,self-employed,600
83973,>1000,0,yes,self-employed,600
84026,>1000,>2,no,self-employed,600
84105,>1000,>2,no,self-employed,600
84162,>1000,>2,no,self-employed,600
84198,>1000,>2,no,self-employed,600
84221,>1000,>2,no,self-employed,600
84287,>1000,>2,no,self-employed,600
84315,>1000,>2,no,self-employed,600
84458,>1000,>2,no,self-employed,600
84470,>1000,>2,no,self-employed,600
84515,>1000,>2,no,self-employed,600
84522,>1000,0,yes,self-employed,600
84713,>1000,0,yes,self-employed,600
84819,>1000,>2,no,self-employed,600
84836,>1000,>2,no,self-employed,600
84865,>1000,>2,no,self-employed,600
84937,>1000,0,yes,self-employed,600
85165,>1000,>2,no,self-employed,600
85420,>1000,>2,no,self-employed,600
85471,>1000,>2,no,self-employed,600
85780,>1000,>2,no,self-employed,600
85949,>1000,>2,no,self-employed,600
86149,>1000,>2,no,self-employed,600
86264,>1000,0,yes,self-employed,600
86364,>1000,>2,no,self-employed,600
86441,>1000,>2,no,self-employed,600
86750,>1000,>2,no,self-employed,600
86782,>1000,>2,no,self-employed,600
86817,>1000,0,yes,self-employed,600
87047,>1000,>2,no,self-employed,600
87063,>1000,>2,no,self-employed,600
87124,>1000,>2,no,self-employed,600
87143,>1000,>2,no,self-employed,600
87154,>1000,0,yes,self-employed,600
87231,>1000,0,yes,self-employed,600
87258,>1000,>2,no,self-employed,600
87323,>1000,>2,no,self-employed,600
87435,>1000,0,yes,self-employed,600
87467,>1000,>2,no,self-employed,600
87507,>1000,0,yes,self-employed,600
87664,>1000,0,yes,self-employed,600
87859,>1000,>2,no,self-employed,600
87891,>1000,>2,no,self-employed,600
88004,>1000,0,yes,self-employed,600
88242,>1000,0,yes,self-employed,600
88279,>1000,>2,no,self-employed,600
88313,>1000,>2,no,self-employed,600
88354,>1000,>2,no,self-employed,600
88358,>1000,>2,no,self-employed,600
88410,>1000,0,yes,self-employed,600
88576,>1000,>2,no,self-employed,600
88584,>1000,>2,no,self-employed,600
88812,>1000,>2,no,self-employed,600
89248,>1000,>2,no,self-employed,600
89282,>1000,>2,no,self-employed,600
89352,>1000,0,yes,self-employed,600
89404,>1000,>2,no,self-employed,600
89486,>1000,>2,no,self-employed,600
89541,>1000,>2,no,self-employed,600
89575,>1000,>2,no,self-employed,600
89599,>1000,>2,no,self-employed,600
89665,>1000,>2,no,self-employed,600
89694,>1000,>2,no,self-employed,600
89833,>1000,>2,no,self-employed,600
89845,>1000,>2,no,self-employed,600
89893,>1000,>2,no,self-employed,600
89900,>1000,0,yes,self-employed,600
90084,>1000,0,yes,self-employed,600
90188,>1000,>2,no,self-employed,600
90207,>1000,>2,no,self-employed,600
90238,>1000,>2,no,self-employed,600
90527,>1000,>2,no,self-employed,600
90781,>1000,>2,no,self-employed,600
90834,>1000,>2,no,self-employed,600
90897,>1000,0,yes,self-employed,600
91126,>1000,>2,no,self-employed,600
91220,>1000,>2,no,self-employed,600
91285,>1000,>2,no,self-employed,600
91491,>1000,>2,no,self-employed,600
91707,>1000,>2,no,self-employed,600
91782,>1000,>2,no,self-employed,600
92088,>1000,0,yes,self-employed,600
92090,>1000,>2,no,self-employed,600
92156,>1000,0,yes,self-employed,600
92402,>1000,>2,no,self-employed,600
92420,>1000,>2,no,self-employed,600
92482,>1000,>2,no,self-employed,600
92503,>1000,>2,no,self-employed,600
92518,>1000,0,yes,self-employed,600
92603,>1000,0,yes,self-employed,600
92629,>1000,>2,no,self-employed,600
92688,>1000,>2,no,self-employed,600
92805,>1000,0,yes,self-employed,600
92837,>1000,>2,no,self-employed,600
92878,>1000,0,yes,self-employed,600
93024,>1000,0,yes,self-employed,600
93220,>1000,>2,no,self-employed,600
93252,>1000,>2,no,self-employed,600
93597,>1000,0,yes,self-employed,600
93636,>1000,>2,no,self-employed,600
93710,>1000,>2,no,self-employed,600
93711,>1000,>2,no,self-employed,600
93714,>1000,>2,no,self-employed,600
93771,>1000,0,yes,self-employed,600
93816,>1000,>2,no,self-employed,600
93910,>1000,>2,no,self-employed,600
93941,>1000,>2,no,self-employed,600
93948,>1000,>2,no,self-employed,600
94176,>1000,>2,no,self-employed,600
94626,>1000,>2,no,self-employed,600
94660,>1000,>2,no,self-employed,600
94687,>1000,0,yes,self-employed,600
94728,>1000,0,yes,self-employed,600
94864,>1000,>2,no,self-employed,600
94923,>1000,>2,no,self-employed,600
94956,>1000,>2,no,self-employed,600
94976,>1000,>2,no,self-employed,600
95036,>1000,>2,no,self-employed,600
95067,>1000,>2,no,self-employed,600
95211,>1000,>2,no,self-employed,600
95223,>1000,>2,no,self-employed,600
95271,>1000,>2,no,self-employed,600
95279,>1000,0,yes,self-employed,600
95461,>1000,0,yes,self-employed,600
95564,>1000,>2,no,self-employed,600
95584,>1000,>2,no,self-employed,600
95614,>1000,>2,no,self-employed,600
95697,>1000,0,yes,self-employed,600
95922,>1000,>2,no,self-employed,600
96184,>1000,>2,no,self-employed,600
96233,>1000,>2,no,self-employed,600
96300,>1000,0,yes,self-employed,600
96546,>1000,>2,no,self-employed,600
96641,>1000,>2,no,self-employed,600
96705,>1000,>2,no,self-employed,600
96907,>1000,>2,no,self-employed,600
97016,>1000,0,yes,self-employed,600
97116,>1000,>2,no,self-employed,600
97186,>1000,>2,no,self-employed,600
97495,>1000,0,yes,self-employed,600
97497,>1000,>2,no,self-employed,600
97531,>1000,>2,no,self-employed,600
97566,>1000,0,yes,self-employed,600
97804,>1000,>2,no,self-employed,600
97820,>1000,>2,no,self-employed,600
97881,>1000,>2,no,self-employed,600
97900,>1000,>2,no,self-employed,600
98014,>1000,>2,no,self-employed,600
98079,>1000,>2,no,self-employed,600
98198,>1000,0,yes,self-employed,600
98228,>1000,>2,no,self-employed,600
98413,>1000,0,yes,self-employed,600
98608,>1000,>2,no,self-employed,600
98644,>1000,>2,no,self-employed,600
98758,>1000,0,yes,self-employed,600
98999,>1000,0,yes,self-employed,600
99041,>1000,>2,no,self-employed,600
99114,>1000,>2,no,self-employed,600
99118,>1000,>2,no,self-employed,600
99176,>1000,0,yes,self-employed,600
99319,>1000,>2,no,self-employed,600
99350,>1000,>2,no,self-employed,600
99357,>1000,>2,no,self-employed,600
99576,>1000,>2,no,self-employed,600
100026,>1000,>2,no,self-employed,600
100060,>1000,>2,no,self-employed,600
100087,>1000,0,yes,self-employed,600
100130,>1000,0,yes,self-employed,600
100182,>1000,>2,no,self-employed,600
100269,>1000,>2,no,self-employed,600
100363,>1000,>2,no,self-employed,600
100384,>1000,>2,no,self-employed,600
100479,>1000,>2,no,self-employed,600
100623,>1000,>2,no,self-employed,600
100633,>1000,>2,no,self-employed,600
100681,>1000,>2,no,self-employed,600
100875,>1000,0,yes,self-employed,600
100981,>1000,>2,no,self-employed,600
101003,>1000,>2,no,self-employed,600
101032,>1000,>2,no,self-employed,600
101110,>1000,0,yes,self-employed,600
101339,>1000,>2,no,self-employed,600
101602,>1000,>2,no,self-employed,600
101655,>1000,>2,no,self-employed,600
101718,>1000,0,yes,self-employed,600
102053,>1000,>2,no,self-employed,600
102115,>1000,>2,no,self-employed,600
102320,>1000,>2,no,self-employed,600
102423,>1000,0,yes,self-employed,600
102528,>1000,>2,no,self-employed,600
102603,>1000,>2,no,self-employed,600
102915,>1000,0,yes,self-employed,600
102917,>1000,>2,no,self-employed,600
102951,>1000,>2,no,self-employed,600
102983,>1000,0,yes,self-employed,600
103232,>1000,>2,no,self-employed,600
103248,>1000,>2,no,self-employed,600
103310,>1000,>2,no,self-employed,600
103330,>1000,>2,no,self-employed,600
103342,>1000,0,yes,self-employed,600
103425,>1000,0,yes,self-employed,600
103515,>1000,>2,no,self-employed,600
103631,>1000,0,yes,self-employed,600
103661,>1000,>2,no,self-employed,600
103852,>1000,0,yes,self-employed,600
104046,>1000,>2,no,self-employed,600
104078,>1000,>2,no,self-employed,600
104193,>1000,0,yes,self-employed,600
104426,>1000,0,yes,self-employed,600
104467,>1000,>2,no,self-employed,600
104504,>1000,>2,no,self-employed,600
104548,>1000,>2,no,self-employed,600
104549,>1000,>2,no,self-employed,600
104553,>1000,>2,no,self-employed,600
104611,>1000,0,yes,self-employed,600
104657,>1000,>2,no,self-employed,600
104762,>1000,>2,no,self-employed,600
104792,>1000,>2,no,self-employed,600
104801,>1000,>2,no,self-employed,600
105020,>1000,>2,no,self-employed,600
105449,>1000,>2,no,self-employed,600
105513,>1000,0,yes,self-employed,600
105553,>1000,0,yes,self-employed,600
105602,>1000,>2,no,self-employed,600
105686,>1000,>2,no,self-employed,600
105742,>1000,>2,no,self-employed,600
105774,>1000,>2,no,self-employed,600
105886,>1000,>2,no,self-employed,600
106033,>1000,>2,no,self-employed,600
106046,>1000,>2,no,self-employed,600
106092,>1000,>2,no,self-employed,600
106099,>1000,0,yes,self-employed,600
106285,>1000,0,yes,self-employed,600
106386,>1000,>2,no,self-employed,600
106408,>1000,>2,no,self-employed,600
106442,>1000,>2,no,self-employed,600
106520,>1000,0,yes,self-employed,600
106741,>1000,>2,no,self-employed,600
106996,>1000,>2,no,self-employed,600
107108,>1000,0,yes,self-employed,600
107344,>1000,>2,no,self-employed,600
107440,>1000,>2,no,self-employed,600
107504,>1000,>2,no,self-employed,600
107712,>1000,>2,no,self-employed,600
107831,>1000,0,yes,self-employed,600
107931,>1000,>2,no,self-employed,600
108004,>1000,>2,no,self-employed,600
108311,>1000,0,yes,self-employed,600
108313,>1000,>2,no,self-employed,600
108347,>1000,>2,no,self-employed,600
108378,>1000,0,yes,self-employed,600
108636,>1000,>2,no,self-employed,600
108699,>1000,>2,no,self-employed,600
108719,>1000,>2,no,self-employed,600
108734,>1000,0,yes,self-employed,600
108817,>1000,0,yes,self-employed,600
108837,>1000,>2,no,self-employed,600
108902,>1000,>2,no,self-employed,600
109023,>1000,0,yes,self-employed,600
109056,>1000,>2,no,self-employed,600
